forecast_origin,strategy,model_size,last_quarter,n_obs,lambda,theta,miu,psi
2013-12-31,mango_rmse_random,medium,2013Q3,237,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2014-03-31,mango_rmse_random,medium,2013Q4,238,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2014-06-30,mango_rmse_random,medium,2014Q1,239,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2014-09-30,mango_rmse_random,medium,2014Q2,240,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2014-12-31,mango_rmse_random,medium,2014Q3,241,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2015-03-31,mango_rmse_random,medium,2014Q4,242,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2015-06-30,mango_rmse_random,medium,2015Q1,243,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2015-09-30,mango_rmse_random,medium,2015Q2,244,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2015-12-31,mango_rmse_random,medium,2015Q3,245,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2016-03-31,mango_rmse_random,medium,2015Q4,246,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2016-06-30,mango_rmse_random,medium,2016Q1,247,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2016-09-30,mango_rmse_random,medium,2016Q2,248,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2016-12-31,mango_rmse_random,medium,2016Q3,249,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2017-03-31,mango_rmse_random,medium,2016Q4,250,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2017-06-30,mango_rmse_random,medium,2017Q1,251,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2017-09-30,mango_rmse_random,medium,2017Q2,252,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2017-12-31,mango_rmse_random,medium,2017Q3,253,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2018-03-31,mango_rmse_random,medium,2017Q4,254,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2018-06-30,mango_rmse_random,medium,2018Q1,255,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2018-09-30,mango_rmse_random,medium,2018Q2,256,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2018-12-31,mango_rmse_random,medium,2018Q3,257,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2019-03-31,mango_rmse_random,medium,2018Q4,258,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2019-06-30,mango_rmse_random,medium,2019Q1,259,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2019-09-30,mango_rmse_random,medium,2019Q2,260,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2019-12-31,mango_rmse_random,medium,2019Q3,261,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
